<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.21	09:00:00	1.07174	1.07205	1.07085	1.07099	1987	0	0
2024.06.21	10:00:00	1.07100	1.07102	1.06710	1.06781	4005	0	0
2024.06.21	11:00:00	1.06779	1.06956	1.06761	1.06909	3020	0	0
2024.06.21	12:00:00	1.06910	1.06981	1.06834	1.06979	2336	0	0
2024.06.21	13:00:00	1.06979	1.06981	1.06766	1.06809	2088	0	0
2024.06.21	14:00:00	1.06809	1.06900	1.06797	1.06889	2072	0	0
2024.06.21	15:00:00	1.06890	1.06952	1.06848	1.06948	2310	0	0
2024.06.21	16:00:00	1.06948	1.06977	1.06779	1.06826	3657	0	0
2024.06.21	17:00:00	1.06825	1.06977	1.06795	1.06814	4195	0	0
2024.06.21	18:00:00	1.06814	1.06946	1.06806	1.06937	2594	0	0
2024.06.21	19:00:00	1.06938	1.06961	1.06896	1.06922	1577	0	0
2024.06.21	20:00:00	1.06922	1.06942	1.06907	1.06933	1281	0	0
2024.06.21	21:00:00	1.06933	1.06968	1.06918	1.06947	1009	0	0
2024.06.21	22:00:00	1.06948	1.06968	1.06910	1.06916	1034	0	0
2024.06.21	23:00:00	1.06916	1.06948	1.06909	1.06922	724	0	0
2024.06.24	00:00:00	1.06864	1.06909	1.06835	1.06890	477	0	26
2024.06.24	01:00:00	1.06893	1.06939	1.06893	1.06939	495	0	0
2024.06.24	02:00:00	1.06940	1.06956	1.06874	1.06877	665	0	0
2024.06.24	03:00:00	1.06878	1.06936	1.06849	1.06918	991	0	0
2024.06.24	04:00:00	1.06919	1.06927	1.06837	1.06907	1431	0	0
2024.06.24	05:00:00	1.06908	1.06935	1.06880	1.06892	930	0	0
2024.06.24	06:00:00	1.06892	1.06935	1.06891	1.06917	723	0	0
2024.06.24	07:00:00	1.06918	1.06946	1.06913	1.06946	1038	0	0
2024.06.24	08:00:00	1.06947	1.06996	1.06946	1.06987	804	0	0
2024.06.24	09:00:00	1.06987	1.07073	1.06974	1.07034	1971	0	0
2024.06.24	10:00:00	1.07033	1.07149	1.07023	1.07127	2186	0	0
2024.06.24	11:00:00	1.07127	1.07179	1.07088	1.07137	2161	0	0
2024.06.24	12:00:00	1.07135	1.07290	1.07131	1.07227	2337	0	0
2024.06.24	13:00:00	1.07226	1.07308	1.07196	1.07302	2381	0	0
2024.06.24	14:00:00	1.07300	1.07359	1.07266	1.07358	1996	0	0
2024.06.24	15:00:00	1.07357	1.07357	1.07263	1.07346	2281	0	0
2024.06.24	16:00:00	1.07346	1.07436	1.07346	1.07428	2574	0	0
2024.06.24	17:00:00	1.07427	1.07464	1.07271	1.07299	3061	0	0
2024.06.24	18:00:00	1.07300	1.07333	1.07234	1.07271	1834	0	0
2024.06.24	19:00:00	1.07271	1.07314	1.07261	1.07277	1235	0	0
2024.06.24	20:00:00	1.07276	1.07276	1.07220	1.07249	1341	0	0
2024.06.24	21:00:00	1.07251	1.07375	1.07244	1.07355	1279	0	0
2024.06.24	22:00:00	1.07354	1.07383	1.07342	1.07361	1007	0	0
2024.06.24	23:00:00	1.07357	1.07372	1.07335	1.07343	522	0	0
2024.06.25	00:00:00	1.07284	1.07339	1.07284	1.07331	363	0	3
2024.06.25	01:00:00	1.07331	1.07346	1.07318	1.07330	260	0	0
2024.06.25	02:00:00	1.07329	1.07330	1.07308	1.07323	474	0	0
2024.06.25	03:00:00	1.07322	1.07357	1.07320	1.07341	821	0	0
2024.06.25	04:00:00	1.07343	1.07360	1.07323	1.07347	1053	0	0
2024.06.25	05:00:00	1.07346	1.07370	1.07339	1.07369	556	0	0
2024.06.25	06:00:00	1.07370	1.07395	1.07359	1.07385	771	0	0
2024.06.25	07:00:00	1.07386	1.07402	1.07364	1.07395	667	0	0
2024.06.25	08:00:00	1.07395	1.07442	1.07395	1.07416	935	0	0
2024.06.25	09:00:00	1.07416	1.07416	1.07313	1.07319	1383	0	0
2024.06.25	10:00:00	1.07315	1.07329	1.07209	1.07269	2362	0	0
2024.06.25	11:00:00	1.07269	1.07359	1.07254	1.07342	1868	0	0
2024.06.25	12:00:00	1.07343	1.07353	1.07233	1.07246	1522	0	0
2024.06.25	13:00:00	1.07246	1.07302	1.07211	1.07234	1842	0	0
2024.06.25	14:00:00	1.07233	1.07244	1.07091	1.07094	1824	0	0
2024.06.25	15:00:00	1.07093	1.07150	1.07022	1.07050	2608	0	0
2024.06.25	16:00:00	1.07050	1.07131	1.07002	1.07025	2579	0	0
2024.06.25	17:00:00	1.07024	1.07032	1.06906	1.07006	3140	0	0
2024.06.25	18:00:00	1.07006	1.07094	1.07006	1.07040	1732	0	0
2024.06.25	19:00:00	1.07040	1.07087	1.07021	1.07046	1582	0	0
2024.06.25	20:00:00	1.07047	1.07145	1.07044	1.07136	1177	0	0
2024.06.25	21:00:00	1.07135	1.07174	1.07122	1.07160	946	0	0
2024.06.25	22:00:00	1.07160	1.07175	1.07140	1.07159	803	0	0
2024.06.25	23:00:00	1.07155	1.07157	1.07111	1.07141	448	0	0
2024.06.26	00:00:00	1.07076	1.07144	1.07076	1.07129	459	0	3
2024.06.26	01:00:00	1.07128	1.07151	1.07124	1.07124	319	0	0
2024.06.26	02:00:00	1.07124	1.07124	1.07090	1.07091	535	0	0
2024.06.26	03:00:00	1.07091	1.07125	1.07062	1.07113	909	0	0
2024.06.26	04:00:00	1.07114	1.07165	1.07108	1.07159	1556	0	0
2024.06.26	05:00:00	1.07158	1.07180	1.07087	1.07100	895	0	0
2024.06.26	06:00:00	1.07099	1.07126	1.07095	1.07110	800	0	0
2024.06.26	07:00:00	1.07110	1.07116	1.07075	1.07104	684	0	0
2024.06.26	08:00:00	1.07104	1.07112	1.07023	1.07038	923	0	0
2024.06.26	09:00:00	1.07036	1.07055	1.06937	1.06948	1730	0	0
2024.06.26	10:00:00	1.06948	1.06959	1.06853	1.06939	2246	0	0
2024.06.26	11:00:00	1.06937	1.06998	1.06901	1.06948	1931	0	0
2024.06.26	12:00:00	1.06948	1.06996	1.06882	1.06889	1693	0	0
2024.06.26	13:00:00	1.06889	1.06891	1.06821	1.06849	1631	0	0
2024.06.26	14:00:00	1.06849	1.06946	1.06795	1.06941	1910	0	0
2024.06.26	15:00:00	1.06942	1.06944	1.06771	1.06771	3057	0	0
2024.06.26	16:00:00	1.06770	1.06823	1.06660	1.06749	3657	0	0
2024.06.26	17:00:00	1.06748	1.06959	1.06746	1.06801	4042	0	0
2024.06.26	18:00:00	1.06801	1.06874	1.06744	1.06819	2927	0	0
2024.06.26	19:00:00	1.06819	1.06876	1.06792	1.06821	1717	0	0
2024.06.26	20:00:00	1.06820	1.06908	1.06814	1.06857	1715	0	0
2024.06.26	21:00:00	1.06853	1.06855	1.06782	1.06799	985	0	0
2024.06.26	22:00:00	1.06798	1.06815	1.06751	1.06810	969	0	0
2024.06.26	23:00:00	1.06808	1.06815	1.06776	1.06802	545	0	0
2024.06.27	00:00:00	1.06799	1.06809	1.06782	1.06797	200	0	3
2024.06.27	01:00:00	1.06800	1.06821	1.06797	1.06806	521	0	0
2024.06.27	02:00:00	1.06807	1.06815	1.06778	1.06798	679	0	0
2024.06.27	03:00:00	1.06799	1.06818	1.06771	1.06782	1114	0	0
2024.06.27	04:00:00	1.06783	1.06895	1.06778	1.06887	955	0	0
2024.06.27	05:00:00	1.06894	1.06916	1.06881	1.06893	879	0	0
2024.06.27	06:00:00	1.06893	1.06925	1.06881	1.06907	595	0	0
2024.06.27	07:00:00	1.06907	1.06947	1.06906	1.06943	602	0	0
2024.06.27	08:00:00	1.06943	1.06972	1.06921	1.06958	956	0	0
2024.06.27	09:00:00	1.06954	1.06990	1.06911	1.06931	1698	0	0
2024.06.27	10:00:00	1.06929	1.06980	1.06882	1.06902	2499	0	0
2024.06.27	11:00:00	1.06901	1.06914	1.06805	1.06881	2190	0	0
2024.06.27	12:00:00	1.06882	1.07011	1.06874	1.06971	2013	0	0
2024.06.27	13:00:00	1.06973	1.07044	1.06905	1.07037	2070	0	0
2024.06.27	14:00:00	1.07037	1.07042	1.06926	1.06926	1871	0	0
2024.06.27	15:00:00	1.06928	1.07221	1.06927	1.07195	4285	0	0
2024.06.27	16:00:00	1.07195	1.07265	1.07170	1.07205	3578	0	0
2024.06.27	17:00:00	1.07205	1.07254	1.07078	1.07125	3476	0	0
2024.06.27	18:00:00	1.07125	1.07132	1.07002	1.07070	2717	0	0
2024.06.27	19:00:00	1.07071	1.07102	1.07032	1.07068	1774	0	0
2024.06.27	20:00:00	1.07067	1.07083	1.07043	1.07053	1359	0	0
2024.06.27	21:00:00	1.07052	1.07077	1.07021	1.07055	1252	0	0
2024.06.27	22:00:00	1.07059	1.07073	1.07014	1.07028	1176	0	0
2024.06.27	23:00:00	1.07028	1.07052	1.07028	1.07037	509	0	0
2024.06.28	00:00:00	1.07039	1.07057	1.07031	1.07049	414	0	3
2024.06.28	01:00:00	1.07041	1.07056	1.07033	1.07039	373	0	0
2024.06.28	02:00:00	1.07041	1.07094	1.07036	1.07076	533	0	0
2024.06.28	03:00:00	1.07078	1.07109	1.06975	1.06976	1240	0	0
2024.06.28	04:00:00	1.06976	1.06990	1.06855	1.06912	2133	0	0
2024.06.28	05:00:00	1.06911	1.06972	1.06879	1.06940	1479	0	0
2024.06.28	06:00:00	1.06940	1.06950	1.06900	1.06922	802	0	0
2024.06.28	07:00:00	1.06923	1.06924	1.06857	1.06867	700	0	0
2024.06.28	08:00:00	1.06867	1.06924	1.06862	1.06903	785	0	0
2024.06.28	09:00:00	1.06904	1.06983	1.06900	1.06970	1654	0	0
2024.06.28	10:00:00	1.06971	1.07040	1.06917	1.06970	2546	0	0
2024.06.28	11:00:00	1.06963	1.07000	1.06922	1.06978	2267	0	0
2024.06.28	12:00:00	1.06978	1.07094	1.06935	1.07092	1924	0	0
2024.06.28	13:00:00	1.07093	1.07103	1.07043	1.07095	1840	0	0
2024.06.28	14:00:00	1.07094	1.07118	1.06921	1.06972	1614	0	0
2024.06.28	15:00:00	1.06970	1.07197	1.06953	1.07046	4760	0	0
2024.06.28	16:00:00	1.07047	1.07079	1.06927	1.06983	4154	0	0
2024.06.28	17:00:00	1.06982	1.07222	1.06926	1.07184	5627	0	0
2024.06.28	18:00:00	1.07184	1.07184	1.07097	1.07113	3740	0	0
2024.06.28	19:00:00	1.07112	1.07217	1.07098	1.07159	2126	0	0
2024.06.28	20:00:00	1.07159	1.07248	1.07138	1.07144	1562	0	0
2024.06.28	21:00:00	1.07143	1.07185	1.07110	1.07117	1463	0	0
2024.06.28	22:00:00	1.07118	1.07125	1.07061	1.07112	1575	0	0
2024.06.28	23:00:00	1.07110	1.07142	1.07078	1.07123	1030	0	0
2024.07.01	00:00:00	1.07410	1.07448	1.07344	1.07380	682	0	27
2024.07.01	01:00:00	1.07383	1.07415	1.07324	1.07368	1097	0	0
2024.07.01	02:00:00	1.07374	1.07396	1.07339	1.07349	769	0	0
2024.07.01	03:00:00	1.07350	1.07497	1.07347	1.07458	1922	0	0
2024.07.01	04:00:00	1.07457	1.07613	1.07429	1.07482	2279	0	0
2024.07.01	05:00:00	1.07483	1.07552	1.07470	1.07551	1370	0	0
2024.07.01	06:00:00	1.07550	1.07566	1.07516	1.07528	974	0	0
2024.07.01	07:00:00	1.07527	1.07586	1.07522	1.07548	931	0	0
2024.07.01	08:00:00	1.07545	1.07621	1.07542	1.07556	1132	0	0
2024.07.01	09:00:00	1.07553	1.07765	1.07553	1.07698	3031	0	0
2024.07.01	10:00:00	1.07698	1.07725	1.07513	1.07545	3125	0	0
2024.07.01	11:00:00	1.07544	1.07720	1.07495	1.07683	2405	0	0
2024.07.01	12:00:00	1.07681	1.07687	1.07560	1.07572	1812	0	0
2024.07.01	13:00:00	1.07572	1.07572	1.07474	1.07487	1711	0	0
2024.07.01	14:00:00	1.07486	1.07523	1.07426	1.07492	1660	0	0
2024.07.01	15:00:00	1.07491	1.07501	1.07400	1.07482	2613	0	0
2024.07.01	16:00:00	1.07482	1.07593	1.07482	1.07549	3004	0	0
2024.07.01	17:00:00	1.07652	1.07696	1.07285	1.07300	5165	0	0
2024.07.01	18:00:00	1.07300	1.07305	1.07196	1.07269	2848	0	0
2024.07.01	19:00:00	1.07269	1.07333	1.07242	1.07314	1691	0	0
2024.07.01	20:00:00	1.07315	1.07335	1.07281	1.07293	1149	0	0
2024.07.01	21:00:00	1.07293	1.07302	1.07243	1.07296	1183	0	0
2024.07.01	22:00:00	1.07296	1.07393	1.07294	1.07384	1591	0	0
2024.07.01	23:00:00	1.07382	1.07426	1.07382	1.07400	560	0	0
2024.07.02	00:00:00	1.07350	1.07404	1.07350	1.07388	443	0	3
2024.07.02	01:00:00	1.07402	1.07412	1.07372	1.07373	380	0	0
2024.07.02	02:00:00	1.07373	1.07377	1.07357	1.07364	846	0	0
2024.07.02	03:00:00	1.07364	1.07386	1.07331	1.07348	1021	0	0
2024.07.02	04:00:00	1.07348	1.07364	1.07321	1.07344	1001	0	0
2024.07.02	05:00:00	1.07344	1.07359	1.07321	1.07351	848	0	0
2024.07.02	06:00:00	1.07352	1.07356	1.07308	1.07324	812	0	0
2024.07.02	07:00:00	1.07323	1.07333	1.07283	1.07295	789	0	0
2024.07.02	08:00:00	1.07295	1.07329	1.07269	1.07320	975	0	0
2024.07.02	09:00:00	1.07320	1.07358	1.07249	1.07249	1741	0	0
2024.07.02	10:00:00	1.07250	1.07282	1.07120	1.07182	2964	0	0
2024.07.02	11:00:00	1.07182	1.07240	1.07143	1.07209	2447	0	0
2024.07.02	12:00:00	1.07209	1.07226	1.07106	1.07109	2151	0	0
2024.07.02	13:00:00	1.07109	1.07189	1.07100	1.07173	1695	0	0
2024.07.02	14:00:00	1.07174	1.07247	1.07150	1.07239	1452	0	0
2024.07.02	15:00:00	1.07241	1.07336	1.07241	1.07317	2271	0	0
2024.07.02	16:00:00	1.07316	1.07467	1.07300	1.07425	4197	0	0
2024.07.02	17:00:00	1.07429	1.07456	1.07241	1.07432	5669	0	0
2024.07.02	18:00:00	1.07431	1.07446	1.07332	1.07365	2625	0	0
2024.07.02	19:00:00	1.07363	1.07367	1.07307	1.07322	1442	0	0
2024.07.02	20:00:00	1.07321	1.07407	1.07317	1.07384	1070	0	0
2024.07.02	21:00:00	1.07384	1.07429	1.07382	1.07422	858	0	0
2024.07.02	22:00:00	1.07422	1.07465	1.07417	1.07462	1067	0	0
2024.07.02	23:00:00	1.07462	1.07472	1.07452	1.07454	563	0	0
2024.07.03	00:00:00	1.07403	1.07455	1.07403	1.07447	424	0	7
2024.07.03	01:00:00	1.07452	1.07491	1.07445	1.07490	391	0	0
2024.07.03	02:00:00	1.07489	1.07493	1.07469	1.07481	485	0	0
2024.07.03	03:00:00	1.07482	1.07545	1.07474	1.07480	1027	0	0
2024.07.03	04:00:00	1.07480	1.07480	1.07404	1.07419	1033	0	0
2024.07.03	05:00:00	1.07419	1.07469	1.07419	1.07439	684	0	0
2024.07.03	06:00:00	1.07435	1.07451	1.07431	1.07436	887	0	0
2024.07.03	07:00:00	1.07434	1.07446	1.07420	1.07424	474	0	0
2024.07.03	08:00:00	1.07423	1.07424	1.07363	1.07385	789	0	0
2024.07.03	09:00:00	1.07388	1.07482	1.07368	1.07470	1595	0	0
2024.07.03	10:00:00	1.07472	1.07618	1.07470	1.07596	2448	0	0
2024.07.03	11:00:00	1.07596	1.07636	1.07555	1.07582	1848	0	0
2024.07.03	12:00:00	1.07581	1.07623	1.07544	1.07552	1803	0	0
2024.07.03	13:00:00	1.07552	1.07628	1.07526	1.07584	1553	0	0
2024.07.03	14:00:00	1.07584	1.07623	1.07563	1.07577	1465	0	0
2024.07.03	15:00:00	1.07576	1.07785	1.07549	1.07746	3147	0	0
2024.07.03	16:00:00	1.07746	1.07924	1.07720	1.07893	2593	0	0
2024.07.03	17:00:00	1.07919	1.08169	1.07919	1.08059	6620	0	0
2024.07.03	18:00:00	1.08059	1.08091	1.07971	1.07987	3311	0	0
2024.07.03	19:00:00	1.07988	1.08004	1.07920	1.07958	1772	0	0
2024.07.03	20:00:00	1.07958	1.07958	1.07820	1.07838	1176	0	0
2024.07.03	21:00:00	1.07838	1.07846	1.07781	1.07803	1119	0	0
2024.07.03	22:00:00	1.07802	1.07878	1.07798	1.07849	884	0	0
2024.07.03	23:00:00	1.07848	1.07886	1.07840	1.07871	389	0	0
2024.07.04	00:00:00	1.07826	1.07873	1.07797	1.07853	405	0	13
2024.07.04	01:00:00	1.07854	1.07901	1.07854	1.07895	283	0	0
2024.07.04	02:00:00	1.07896	1.07918	1.07883	1.07912	439	0	0
2024.07.04	03:00:00	1.07912	1.07938	1.07887	1.07926	1085	0	0
2024.07.04	04:00:00	1.07925	1.07950	1.07885	1.07908	1611	0	0
2024.07.04	05:00:00	1.07907	1.07916	1.07863	1.07865	693	0	0
2024.07.04	06:00:00	1.07864	1.07875	1.07837	1.07853	640	0	0
2024.07.04	07:00:00	1.07853	1.07872	1.07849	1.07866	440	0	0
2024.07.04	08:00:00	1.07866	1.07908	1.07849	1.07902	862	0	0
2024.07.04	09:00:00	1.07902	1.07936	1.07850	1.07926	1875	0	0
2024.07.04	10:00:00	1.07926	1.07966	1.07890	1.07945	2217	0	0
2024.07.04	11:00:00	1.07947	1.08031	1.07940	1.08019	2072	0	0
2024.07.04	12:00:00	1.08019	1.08031	1.07953	1.07977	1819	0	0
2024.07.04	13:00:00	1.07978	1.08016	1.07940	1.08010	1239	0	0
2024.07.04	14:00:00	1.08010	1.08021	1.07962	1.07971	1383	0	0
2024.07.04	15:00:00	1.07970	1.08022	1.07960	1.07971	1649	0	0
2024.07.04	16:00:00	1.07970	1.08017	1.07948	1.08010	1513	0	0
2024.07.04	17:00:00	1.08010	1.08092	1.07994	1.08083	1752	0	0
2024.07.04	18:00:00	1.08083	1.08138	1.08071	1.08108	1157	0	0
2024.07.04	19:00:00	1.08107	1.08137	1.08097	1.08121	562	0	0
2024.07.04	20:00:00	1.08121	1.08129	1.08107	1.08115	302	0	0
2024.07.04	21:00:00	1.08115	1.08126	1.08113	1.08120	222	0	0
2024.07.04	22:00:00	1.08120	1.08131	1.08118	1.08129	272	0	0
2024.07.04	23:00:00	1.08128	1.08135	1.08109	1.08113	322	0	1
2024.07.05	00:00:00	1.08114	1.08117	1.08102	1.08115	432	0	5
2024.07.05	01:00:00	1.08121	1.08139	1.08102	1.08116	351	0	0
2024.07.05	02:00:00	1.08117	1.08118	1.08093	1.08104	399	0	0
2024.07.05	03:00:00	1.08105	1.08180	1.08102	1.08148	1126	0	0
2024.07.05	04:00:00	1.08146	1.08180	1.08139	1.08159	1130	0	0
2024.07.05	05:00:00	1.08158	1.08181	1.08143	1.08180	717	0	0
2024.07.05	06:00:00	1.08179	1.08245	1.08179	1.08218	985	0	0
2024.07.05	07:00:00	1.08218	1.08228	1.08197	1.08220	835	0	0
2024.07.05	08:00:00	1.08220	1.08225	1.08192	1.08214	797	0	0
2024.07.05	09:00:00	1.08216	1.08259	1.08188	1.08192	1419	0	0
2024.07.05	10:00:00	1.08193	1.08303	1.08165	1.08291	2196	0	0
2024.07.05	11:00:00	1.08288	1.08307	1.08227	1.08280	1638	0	0
2024.07.05	12:00:00	1.08280	1.08308	1.08257	1.08265	1331	0	0
2024.07.05	13:00:00	1.08265	1.08319	1.08221	1.08247	1417	0	0
2024.07.05	14:00:00	1.08248	1.08253	1.08184	1.08190	1187	0	0
2024.07.05	15:00:00	1.08191	1.08422	1.07986	1.08296	6380	0	0
2024.07.05	16:00:00	1.08295	1.08342	1.08143	1.08192	5832	0	0
2024.07.05	17:00:00	1.08192	1.08262	1.08107	1.08241	4686	0	0
2024.07.05	18:00:00	1.08240	1.08308	1.08192	1.08277	2867	0	0
2024.07.05	19:00:00	1.08278	1.08304	1.08233	1.08256	1639	0	0
2024.07.05	20:00:00	1.08256	1.08304	1.08249	1.08278	1223	0	0
2024.07.05	21:00:00	1.08279	1.08375	1.08276	1.08371	962	0	0
2024.07.05	22:00:00	1.08370	1.08427	1.08366	1.08414	1191	0	0
2024.07.05	23:00:00	1.08413	1.08413	1.08356	1.08368	1048	0	0
2024.07.08	00:00:00	1.08025	1.08197	1.08017	1.08169	583	0	26
2024.07.08	01:00:00	1.08163	1.08331	1.08163	1.08245	1121	0	0
2024.07.08	02:00:00	1.08247	1.08280	1.08219	1.08257	1277	0	0
2024.07.08	03:00:00	1.08257	1.08295	1.08190	1.08217	1641	0	0
2024.07.08	04:00:00	1.08216	1.08297	1.08202	1.08292	1510	0	0
2024.07.08	05:00:00	1.08292	1.08300	1.08251	1.08261	1153	0	0
2024.07.08	06:00:00	1.08261	1.08362	1.08259	1.08314	1122	0	0
2024.07.08	07:00:00	1.08316	1.08317	1.08273	1.08287	749	0	0
2024.07.08	08:00:00	1.08287	1.08301	1.08209	1.08225	1218	0	0
2024.07.08	09:00:00	1.08224	1.08293	1.08147	1.08217	2537	0	0
2024.07.08	10:00:00	1.08217	1.08382	1.08209	1.08369	3357	0	0
2024.07.08	11:00:00	1.08370	1.08430	1.08347	1.08385	2668	0	0
2024.07.08	12:00:00	1.08384	1.08419	1.08354	1.08381	1792	0	0
2024.07.08	13:00:00	1.08381	1.08397	1.08236	1.08299	1796	0	0
2024.07.08	14:00:00	1.08298	1.08335	1.08268	1.08335	1750	0	0
2024.07.08	15:00:00	1.08338	1.08446	1.08322	1.08437	2574	0	0
2024.07.08	16:00:00	1.08442	1.08450	1.08385	1.08411	2661	0	0
2024.07.08	17:00:00	1.08412	1.08448	1.08322	1.08346	2714	0	0
2024.07.08	18:00:00	1.08347	1.08362	1.08312	1.08348	1880	0	0
2024.07.08	19:00:00	1.08346	1.08362	1.08285	1.08324	1092	0	0
2024.07.08	20:00:00	1.08323	1.08337	1.08295	1.08320	855	0	0
2024.07.08	21:00:00	1.08316	1.08320	1.08235	1.08260	926	0	0
2024.07.08	22:00:00	1.08260	1.08266	1.08223	1.08251	920	0	0
2024.07.08	23:00:00	1.08250	1.08251	1.08229	1.08245	530	0	0
2024.07.09	00:00:00	1.08239	1.08252	1.08239	1.08247	94	0	4
2024.07.09	01:00:00	1.08253	1.08260	1.08243	1.08258	375	0	0
2024.07.09	02:00:00	1.08259	1.08314	1.08257	1.08306	607	0	0
2024.07.09	03:00:00	1.08308	1.08334	1.08261	1.08270	883	0	0
2024.07.09	04:00:00	1.08270	1.08298	1.08227	1.08236	1014	0	0
2024.07.09	05:00:00	1.08236	1.08275	1.08192	1.08263	998	0	0
2024.07.09	06:00:00	1.08264	1.08298	1.08258	1.08282	738	0	0
2024.07.09	07:00:00	1.08286	1.08313	1.08278	1.08296	554	0	0
2024.07.09	08:00:00	1.08296	1.08308	1.08263	1.08287	747	0	0
2024.07.09	09:00:00	1.08286	1.08302	1.08239	1.08249	1494	0	0
2024.07.09	10:00:00	1.08247	1.08299	1.08171	1.08175	2167	0	0
2024.07.09	11:00:00	1.08175	1.08242	1.08152	1.08226	1797	0	0
2024.07.09	12:00:00	1.08225	1.08260	1.08188	1.08226	1493	0	0
2024.07.09	13:00:00	1.08225	1.08285	1.08202	1.08221	1427	0	0
2024.07.09	14:00:00	1.08222	1.08241	1.08121	1.08138	1715	0	0
2024.07.09	15:00:00	1.08139	1.08178	1.08126	1.08157	1882	0	0
2024.07.09	16:00:00	1.08159	1.08262	1.08159	1.08220	2420	0	0
2024.07.09	17:00:00	1.08219	1.08282	1.08094	1.08156	5141	0	0
2024.07.09	18:00:00	1.08156	1.08193	1.08054	1.08127	3309	0	0
2024.07.09	19:00:00	1.08127	1.08163	1.08059	1.08100	1768	0	0
2024.07.09	20:00:00	1.08101	1.08139	1.08065	1.08092	1798	0	0
2024.07.09	21:00:00	1.08092	1.08140	1.08082	1.08134	1217	0	0
2024.07.09	22:00:00	1.08135	1.08159	1.08109	1.08143	1038	0	0
2024.07.09	23:00:00	1.08143	1.08165	1.08136	1.08137	562	0	0
2024.07.10	00:00:00	1.08123	1.08152	1.08123	1.08144	436	0	7
2024.07.10	01:00:00	1.08143	1.08153	1.08138	1.08145	284	0	0
2024.07.10	02:00:00	1.08146	1.08160	1.08140	1.08143	399	0	0
2024.07.10	03:00:00	1.08144	1.08168	1.08112	1.08122	899	0	0
2024.07.10	04:00:00	1.08121	1.08153	1.08109	1.08147	1145	0	0
2024.07.10	05:00:00	1.08147	1.08169	1.08118	1.08169	1183	0	0
2024.07.10	06:00:00	1.08168	1.08212	1.08165	1.08200	706	0	0
2024.07.10	07:00:00	1.08200	1.08206	1.08177	1.08186	783	0	0
2024.07.10	08:00:00	1.08186	1.08212	1.08159	1.08176	789	0	0
2024.07.10	09:00:00	1.08175	1.08234	1.08148	1.08221	1596	0	0
2024.07.10	10:00:00	1.08220	1.08249	1.08151	1.08161	2037	0	0
2024.07.10	11:00:00	1.08162	1.08200	1.08119	1.08154	1865	0	0
2024.07.10	12:00:00	1.08152	1.08251	1.08146	1.08188	1617	0	0
2024.07.10	13:00:00	1.08188	1.08241	1.08135	1.08216	1573	0	0
2024.07.10	14:00:00	1.08216	1.08270	1.08199	1.08257	1561	0	0
2024.07.10	15:00:00	1.08255	1.08282	1.08235	1.08271	1902	0	0
2024.07.10	16:00:00	1.08269	1.08288	1.08202	1.08227	2797	0	0
2024.07.10	17:00:00	1.08227	1.08287	1.08200	1.08232	3192	0	0
2024.07.10	18:00:00	1.08234	1.08276	1.08209	1.08224	1905	0	0
2024.07.10	19:00:00	1.08226	1.08278	1.08217	1.08269	1408	0	0
2024.07.10	20:00:00	1.08270	1.08286	1.08208	1.08221	1459	0	0
2024.07.10	21:00:00	1.08221	1.08252	1.08174	1.08250	922	0	0
2024.07.10	22:00:00	1.08250	1.08297	1.08238	1.08288	813	0	0
2024.07.10	23:00:00	1.08287	1.08306	1.08273	1.08301	553	0	0
2024.07.11	00:00:00	1.08276	1.08292	1.08253	1.08291	116	0	13
2024.07.11	01:00:00	1.08294	1.08333	1.08294	1.08329	363	0	0
2024.07.11	02:00:00	1.08330	1.08367	1.08311	1.08333	429	0	0
2024.07.11	03:00:00	1.08333	1.08368	1.08326	1.08352	706	0	0
2024.07.11	04:00:00	1.08351	1.08400	1.08326	1.08393	1023	0	0
2024.07.11	05:00:00	1.08394	1.08401	1.08368	1.08371	729	0	0
2024.07.11	06:00:00	1.08372	1.08389	1.08356	1.08381	763	0	0
2024.07.11	07:00:00	1.08380	1.08388	1.08355	1.08364	816	0	0
2024.07.11	08:00:00	1.08364	1.08378	1.08345	1.08345	764	0	0
2024.07.11	09:00:00	1.08344	1.08396	1.08322	1.08341	1810	0	0
2024.07.11	10:00:00	1.08340	1.08400	1.08324	1.08394	1778	0	0
2024.07.11	11:00:00	1.08395	1.08478	1.08383	1.08473	1559	0	0
2024.07.11	12:00:00	1.08473	1.08528	1.08432	1.08469	1800	0	0
2024.07.11	13:00:00	1.08468	1.08524	1.08456	1.08487	1371	0	0
2024.07.11	14:00:00	1.08487	1.08578	1.08487	1.08547	1459	0	0
2024.07.11	15:00:00	1.08547	1.08999	1.08447	1.08869	7430	0	0
2024.07.11	16:00:00	1.08868	1.08990	1.08686	1.08866	9198	0	0
2024.07.11	17:00:00	1.08867	1.08899	1.08707	1.08785	5565	0	0
2024.07.11	18:00:00	1.08785	1.08808	1.08666	1.08697	3889	0	0
2024.07.11	19:00:00	1.08698	1.08706	1.08641	1.08669	2351	0	0
2024.07.11	20:00:00	1.08670	1.08674	1.08598	1.08609	2466	0	0
2024.07.11	21:00:00	1.08608	1.08691	1.08602	1.08680	1639	0	0
2024.07.11	22:00:00	1.08679	1.08700	1.08642	1.08647	1439	0	0
2024.07.11	23:00:00	1.08646	1.08680	1.08643	1.08677	579	0	0
